departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Aberdeen,Gdansk,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alghero,Belgrade,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alghero,Bucharest,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alghero,Skopje,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alghero,Sofia,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alghero,Tirana,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alghero,Warsaw,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alicante,Belgrade,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alicante,Bucharest,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alicante,Budapest,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alicante,Gdansk,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alicante,Katowice,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alicante,Rome,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Alicante,Warsaw,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Ancona,Tirana,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Antalya,Budapest,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Antalya,Cluj,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Antalya,London,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Athens,Budapest,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Athens,Katowice,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Athens,Tel Aviv,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Athens,Tirana,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Athens,Varna,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Bacau,Rome,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Barcelona,Belgrade,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Barcelona,Bratislava,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
Barcelona,Budapest,2026-08-18T07:00:02,2026-08-20T23:59:59,2026-08-18T07:00:02
