departure_from,departure_to,availability_start,availability_end,data_generated
Aberdeen,Gdansk,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Abu Dhabi,Katowice,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Abu Dhabi,Krakow,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Abu Dhabi,Larnaca,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Abu Dhabi,Sofia,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Alicante,Milan,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Alicante,Rome,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Athens,Bratislava,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Athens,Tel Aviv,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Bratislava,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Budapest,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Gdansk,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Iasi,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Krakow,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Kutaisi,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Skopje,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Sofia,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Tirana,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Warsaw,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Barcelona,Wroclaw,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Bari,Budapest,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Bari,Chisinau,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Bari,Skopje,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
Bari,Sofia,2026-02-18T07:00:02,2026-02-20T23:59:59,2026-02-18T07:00:02
