departure_from,departure_to,availability_start,availability_end,data_generated
Almaty,Abu Dhabi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Amman,Abu Dhabi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Amman,Budapest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Amman,London,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Antalya,London,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Athens,Bucharest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Athens,Katowice,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Athens,Kutaisi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Athens,Larnaca,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Athens,Tel Aviv,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Athens,Tirana,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bacau,London,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bacau,Rome,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Baku,Abu Dhabi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Baku,Budapest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Baku,Rome,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Banja Luka,Basel/Mulhouse,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Belgrade,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Bucharest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Budapest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Cluj,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Gdansk,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Iasi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Katowice,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Krakow,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Kutaisi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Milan,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Sofia,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Tirana,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Vienna,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Vilnius,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Warsaw,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Aalesund,Gdansk,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Aberdeen,Gdansk,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Almaty,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Amman,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Baku,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Bishkek,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Bucharest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Budapest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Chisinau,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Dammam,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Katowice,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Krakow,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Kutaisi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Larnaca,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Male,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Nur-Sultan,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Samarkand,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Sofia,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Sohag,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Tashkent,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Tel Aviv,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Tirana,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Turkistan,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Vienna,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Abu Dhabi,Yerevan,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Agadir,London,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Alexandria,Abu Dhabi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Alicante,Bucharest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Alicante,Budapest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Alicante,Gdansk,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Alicante,Rome,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Alicante,Warsaw,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Bucharest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Budapest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Chisinau,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Iasi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Skopje,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Sofia,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Timisoara,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Varna,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Brussels,Warsaw,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Abu Dhabi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Alicante,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Athens,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Barcelona,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Bari,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Billund,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Birmingham,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Bologna,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Brussels,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Budapest,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Castellon,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Dubai,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Eindhoven,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Jeddah,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Krakow,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Larnaca,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Leeds/Bradford,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Leipzig/Halle,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Liverpool,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,London,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Lyon,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Madrid,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Malaga,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Malta,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Milan,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Naples,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Nuremberg,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Pisa,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Salerno,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Sevilla,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Stockholm,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Tel Aviv,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Tenerife,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Trieste,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Turin,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Valencia,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Bucharest,Venice,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Budapest,Abu Dhabi,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Budapest,Alicante,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
Barcelona,Wroclaw,2025-03-20T07:00:00,2025-03-23T23:59:59,2025-03-20T07:00:00
