departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Aberdeen,Gdansk,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Alexandria,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Almaty,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Amman,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Asyut,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Beirut,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Bishkek,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Chisinau,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Dammam,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Gabala,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Giza,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Larnaca,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Madinah,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Sarajevo,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Abu Dhabi,Yerevan,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Alexandria,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Alghero,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Alghero,Sofia,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Alicante,Belgrade,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Alicante,Rome,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Alicante,Warsaw,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Almaty,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Amman,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Ancona,Tirana,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Antalya,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Antalya,London,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Asyut,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Athens,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Athens,Budapest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Athens,Katowice,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Athens,Larnaca,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Athens,London,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Athens,Venice,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bacau,London,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bacau,Rome,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Baku,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Baku,Budapest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Banja Luka,Basel/Mulhouse,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Banja Luka,Dortmund,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Barcelona,Cluj,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Barcelona,Milan,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Barcelona,Sofia,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Barcelona,Venice,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Barcelona,Vilnius,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Barcelona,Warsaw,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bari,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bari,Cluj,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bari,Craiova,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bari,Warsaw,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Basel/Mulhouse,Belgrade,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Basel/Mulhouse,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Basel/Mulhouse,Skopje,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Beirut,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Barcelona,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Berlin,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Friedrichshafen,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Larnaca,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Lisbon,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,London,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Memmingen,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Milan,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Paris,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Belgrade,Rome,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bergen,Gdansk,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bergen,Krakow,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bergen,Vilnius,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Berlin,Chisinau,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Berlin,Skopje,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Billund,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Billund,Gdansk,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Billund,Iasi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Billund,Vilnius,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bishkek,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bratislava,London,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Brussels,Bucharest,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Brussels,Cluj,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Brussels,Iasi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Brussels,Warsaw,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Abu Dhabi,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Alghero,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Barcelona,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Bari,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Birmingham,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Bologna,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Brussels,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Castellon,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Catania,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Copenhagen,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Dortmund,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Frankfurt,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Gran Canaria,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Heraklion,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Kerkyra,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Krakow,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Larnaca,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Liverpool,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,London,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Lyon,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Madrid,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Malaga,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Malta,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Memmingen,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Milan,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Mykonos,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Naples,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Nice,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
Bucharest,Nuremberg,2025-07-30T07:00:01,2025-08-02T23:59:59,2025-07-30T07:00:01
