departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Aberdeen,Gdansk,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Agadir,Katowice,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Athens,Bratislava,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Athens,Craiova,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Athens,Kutaisi,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Athens,Venice,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Bacau,London,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Baku,Rome,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Banja Luka,Basel/Mulhouse,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Belgrade,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Bratislava,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Bucharest,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Budapest,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Gdansk,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Iasi,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Katowice,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Krakow,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Milan,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Rome,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Timisoara,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Venice,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Vienna,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Barcelona,Vilnius,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Bari,Bucharest,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Bari,Budapest,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Bari,Craiova,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Bari,Tirana,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Bari,Wroclaw,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Banja Luka,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Belgrade,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Bratislava,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Bucharest,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Budapest,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Cluj,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Krakow,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Nis,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Ohrid,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Skopje,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
Basel/Mulhouse,Sofia,2026-03-07T07:00:14,2026-03-09T23:59:59,2026-03-07T07:00:14
