departure_from,departure_to,availability_start,availability_end,data_generated
Aberdeen,Gdansk,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alghero,Bucharest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alghero,Sofia,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Belgrade,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Bucharest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Budapest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Cluj,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Gdansk,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Katowice,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Rome,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Alicante,Warsaw,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Ancona,Tirana,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Antalya,Bucharest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Athens,Bucharest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Athens,Budapest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Athens,Katowice,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Athens,Kutaisi,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Athens,Larnaca,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Athens,London,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Athens,Tirana,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Bacau,London,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Banja Luka,Basel/Mulhouse,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Belgrade,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Bucharest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Budapest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Cluj,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Gdansk,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Iasi,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Katowice,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Krakow,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Kutaisi,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Skopje,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Sofia,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Timisoara,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Tirana,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Vienna,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Vilnius,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Warsaw,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Barcelona,Wroclaw,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Bari,Bucharest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Bari,Budapest,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
Bari,Cluj,2025-09-08T07:00:02,2025-09-11T23:59:59,2025-09-08T07:00:02
