departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Aberdeen,Gdansk,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Abu Dhabi,Budapest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alghero,Bucharest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alghero,Sofia,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alicante,Belgrade,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alicante,Bucharest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alicante,Budapest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alicante,Cluj,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alicante,Gdansk,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alicante,Katowice,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Alicante,Warsaw,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Ancona,Tirana,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Antalya,London,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Athens,Bucharest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Athens,Larnaca,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Athens,Tel Aviv,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Baku,Budapest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Banja Luka,Basel/Mulhouse,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Belgrade,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Bucharest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Budapest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Gdansk,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Katowice,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Krakow,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Kutaisi,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Milan,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Rome,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Sofia,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Timisoara,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Tirana,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Venice,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Vienna,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Vilnius,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Barcelona,Warsaw,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Bucharest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Budapest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Cluj,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Craiova,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Sofia,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Timisoara,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Tirana,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Warsaw,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Bari,Wroclaw,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Basel/Mulhouse,Banja Luka,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Basel/Mulhouse,Belgrade,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Basel/Mulhouse,Bucharest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Basel/Mulhouse,Budapest,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Basel/Mulhouse,Cluj,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
Basel/Mulhouse,Krakow,2025-09-16T07:00:00,2025-09-18T23:59:59,2025-09-16T07:00:00
