departure_from,departure_to,availability_start,availability_end,data_generated
Aberdeen,Gdansk,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Belgrade,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Bucharest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Chisinau,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Dammam,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Gabala,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Giza,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Kutaisi,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Larnaca,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Madinah,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Salalah,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Sarajevo,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Tirana,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Abu Dhabi,Varna,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alexandria,Abu Dhabi,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alghero,Bucharest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alghero,Budapest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alghero,Sofia,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alicante,Belgrade,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alicante,Budapest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alicante,Gdansk,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alicante,Katowice,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Alicante,Warsaw,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Almaty,Abu Dhabi,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Amman,Abu Dhabi,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Ancona,Tirana,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Antalya,Bucharest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Antalya,Budapest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Antalya,London,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Athens,Budapest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Athens,Katowice,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Athens,Larnaca,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Athens,London,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Athens,Tirana,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Athens,Venice,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bacau,London,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bacau,Rome,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Baku,Abu Dhabi,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Baku,Rome,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Banja Luka,Basel/Mulhouse,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Bucharest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Budapest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Cluj,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Iasi,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Katowice,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Krakow,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Rome,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Skopje,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Venice,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Vienna,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Vilnius,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Warsaw,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Barcelona,Wroclaw,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Bucharest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Budapest,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Cluj,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Craiova,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Sofia,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Timisoara,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Warsaw,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
Bari,Wroclaw,2025-06-28T07:00:00,2025-07-01T23:59:59,2025-06-28T07:00:00
