departure_from,departure_to,availability_start,availability_end,data_generated
Aberdeen,Gdansk,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Almaty,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Amman,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Baku,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Belgrade,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Bishkek,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Bucharest,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Budapest,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Chisinau,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Dammam,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Krakow,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Kutaisi,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Larnaca,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Madinah,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Nur-Sultan,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Sarajevo,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Sofia,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Sohag,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Tashkent,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Tel Aviv,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
Abu Dhabi,Tirana,2025-05-21T07:00:06,2025-05-24T23:59:59,2025-05-21T07:00:06
