departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Aberdeen,Gdansk,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Alexandria,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Almaty,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Amman,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Baku,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Bishkek,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Bucharest,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Chisinau,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Dammam,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Giza,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Kutaisi,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Larnaca,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Madinah,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Nur-Sultan,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Samarkand,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Sofia,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Sohag,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
Abu Dhabi,Tashkent,2025-05-03T07:00:11,2025-05-06T23:59:59,2025-05-03T07:00:11
