departure_from,departure_to,availability_start,availability_end,data_generated
Aberdeen,Gdansk,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Alexandria,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Almaty,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Baku,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Belgrade,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Bishkek,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Bucharest,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Budapest,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Chisinau,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Dammam,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Gabala,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Giza,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Krakow,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Kutaisi,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Larnaca,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Madinah,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Samarkand,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Sarajevo,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Sohag,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Tashkent,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Tirana,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Varna,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Abu Dhabi,Yerevan,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alexandria,Abu Dhabi,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alghero,Bucharest,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alghero,Budapest,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alghero,Sofia,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alicante,Belgrade,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alicante,Bucharest,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alicante,Budapest,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alicante,Cluj,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
Alicante,Gdansk,2025-06-19T07:00:04,2025-06-22T23:59:59,2025-06-19T07:00:04
