departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Alexandria,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Baku,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Beirut,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Belgrade,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Bucharest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Budapest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Chisinau,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Dammam,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Giza,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Kutaisi,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Larnaca,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Madinah,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Sarajevo,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Sohag,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Tirana,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Varna,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Abu Dhabi,Yerevan,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alexandria,Abu Dhabi,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alghero,Bucharest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alghero,Budapest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alicante,Belgrade,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alicante,Bucharest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alicante,Budapest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alicante,Gdansk,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alicante,Katowice,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alicante,Rome,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Alicante,Warsaw,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Amman,Abu Dhabi,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Ancona,Tirana,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Antalya,Bucharest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Antalya,London,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Athens,Bucharest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Athens,Budapest,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
Athens,Katowice,2025-06-15T07:00:07,2025-06-18T23:59:59,2025-06-15T07:00:07
