departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Aberdeen,Gdansk,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Alexandria,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Almaty,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Amman,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Baku,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Belgrade,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Bishkek,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Bucharest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Budapest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Chisinau,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Dammam,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Giza,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Krakow,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Kutaisi,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Larnaca,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Madinah,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Male,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Nur-Sultan,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Samarkand,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Sarajevo,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Sofia,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Sohag,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Tel Aviv,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Tirana,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Turkistan,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Varna,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Vienna,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Abu Dhabi,Yerevan,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Alghero,Bucharest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Alicante,Budapest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Alicante,Katowice,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Alicante,Rome,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Almaty,Abu Dhabi,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Amman,Abu Dhabi,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Amman,Budapest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Amman,Milan,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Amman,Rome,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Amman,Vienna,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Antalya,London,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,Bucharest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,Budapest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,Kutaisi,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,Larnaca,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,London,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,Tel Aviv,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,Tirana,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Athens,Venice,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Bacau,London,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Bacau,Rome,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Baku,Budapest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Baku,Rome,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Banja Luka,Basel/Mulhouse,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
Barcelona,Budapest,2025-04-10T07:00:06,2025-04-13T23:59:59,2025-04-10T07:00:06
