departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Alexandria,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Almaty,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Amman,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Asyut,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Beirut,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Bishkek,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Bucharest,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Chisinau,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Dammam,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Gabala,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Giza,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Krakow,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Larnaca,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Madinah,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Salalah,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Sarajevo,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Abu Dhabi,Yerevan,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Alexandria,Abu Dhabi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Alghero,Bucharest,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Alghero,Budapest,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Alghero,Sofia,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Alicante,Belgrade,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Alicante,Gdansk,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Alicante,Rome,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Almaty,Abu Dhabi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Amman,Abu Dhabi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Antalya,London,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Asyut,Abu Dhabi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Athens,Bucharest,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Athens,Katowice,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Athens,Kutaisi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Athens,Larnaca,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Athens,London,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Athens,Tirana,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Athens,Venice,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bacau,London,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bacau,Rome,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Baku,Abu Dhabi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Baku,Rome,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Banja Luka,Basel/Mulhouse,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Banja Luka,Dortmund,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Barcelona,Krakow,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Barcelona,Milan,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Barcelona,Rome,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Barcelona,Venice,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Barcelona,Wroclaw,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bari,Bucharest,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bari,Cluj,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bari,Timisoara,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bari,Warsaw,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bari,Wroclaw,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Basel/Mulhouse,Banja Luka,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Basel/Mulhouse,Iasi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Basel/Mulhouse,Krakow,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Basel/Mulhouse,Wroclaw,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Beirut,Abu Dhabi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Alicante,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Barcelona,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Basel/Mulhouse,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Berlin,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Copenhagen,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Dortmund,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Eindhoven,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Friedrichshafen,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Gothenburg,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Hamburg,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Heraklion,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Karlsruhe/Baden-Baden,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Larnaca,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,London,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Malta,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Memmingen,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Milan,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Nice,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Belgrade,Paris,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bergen,Gdansk,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bergen,Krakow,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bergen,Vilnius,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bilbao,Warsaw,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Billund,Bucharest,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Billund,Gdansk,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Billund,Iasi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bishkek,Abu Dhabi,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
Bologna,Chisinau,2025-07-21T07:00:02,2025-07-24T23:59:59,2025-07-21T07:00:02
