departure_from,departure_to,availability_start,availability_end,data_generated
Alghero,Belgrade,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alghero,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alghero,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alghero,Sofia,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alghero,Tirana,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alghero,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Belgrade,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Bratislava,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Gdansk,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Katowice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,London,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Milan,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Alicante,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Antalya,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Antalya,London,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Bratislava,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Chisinau,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Craiova,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Gdansk,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Katowice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Kutaisi,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Tel Aviv,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Tirana,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Varna,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Venice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Athens,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bacau,London,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Baku,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Baku,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Banja Luka,Basel/Mulhouse,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Banja Luka,Dortmund,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Belgrade,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Chisinau,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Craiova,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Katowice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Krakow,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Milan,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Podgorica,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Skopje,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Varna,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Venice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Barcelona,Wroclaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Cluj,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Skopje,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Timisoara,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Wroclaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bari,Yerevan,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Basel/Mulhouse,Banja Luka,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Basel/Mulhouse,Belgrade,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Basel/Mulhouse,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Basel/Mulhouse,Chisinau,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Basel/Mulhouse,Iasi,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Basel/Mulhouse,Podgorica,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Basel/Mulhouse,Wroclaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Alghero,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Basel/Mulhouse,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Chania,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Dortmund,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Gothenburg,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Hamburg,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Karlsruhe/Baden-Baden,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,London,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Malmo,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Milan,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Nice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Paris,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Belgrade,Stockholm,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Belgrade,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Bratislava,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Chisinau,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Cluj,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Skopje,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Timisoara,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Tuzla,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Berlin,Varna,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bilbao,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bilbao,London,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bilbao,Milan,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bilbao,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bilbao,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Billund,Gdansk,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Billund,Iasi,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Billund,Vilnius,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Birmingham,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Birmingham,Craiova,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Birmingham,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bologna,Cluj,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bologna,Craiova,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bologna,Suceava,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bordeaux,London,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bordeaux,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bordeaux,Venice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Lamezia Terme,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Larnaca,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,London,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Naples,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Nice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Oslo,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Pristina,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Rome,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Skopje,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Tel Aviv,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bratislava,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Brindisi,Bucharest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Brindisi,Katowice,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Brindisi,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Brussels,Chisinau,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Brussels,Craiova,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Brussels,Targu-Mures,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Brussels,Warsaw,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Alghero,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Basel/Mulhouse,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Bologna,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Bratislava,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Brindisi,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Brussels,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Budapest,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Castellon,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
Bucharest,Catania,2026-06-24T07:00:01,2026-06-27T23:59:59,2026-06-24T07:00:01
