departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Aberdeen,Gdansk,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Almaty,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Belgrade,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Bishkek,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Bucharest,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Chisinau,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Dammam,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Krakow,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Kutaisi,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Larnaca,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Madinah,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Nur-Sultan,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Sarajevo,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Sofia,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Tashkent,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Tel Aviv,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Tirana,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Turkistan,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Varna,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Vienna,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Abu Dhabi,Yerevan,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
Alexandria,Abu Dhabi,2025-06-02T07:00:17,2025-06-05T23:59:59,2025-06-02T07:00:17
