departure_from,departure_to,availability_start,availability_end,data_generated
Alicante,Rome,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Almaty,Abu Dhabi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Amman,Abu Dhabi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Amman,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Amman,London,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Ancona,Tirana,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Antalya,London,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Athens,Abu Dhabi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Athens,Bucharest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Athens,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Athens,Kutaisi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Athens,Larnaca,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Athens,London,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Athens,Tel Aviv,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bacau,London,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bacau,Rome,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Baku,Abu Dhabi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Baku,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Baku,Rome,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Banja Luka,Basel/Mulhouse,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Banja Luka,Dortmund,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Belgrade,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Bucharest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Cluj,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Gdansk,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Iasi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Katowice,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Krakow,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Milan,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Rome,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Sofia,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Aalesund,Gdansk,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Aberdeen,Gdansk,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Almaty,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Baku,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Bishkek,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Bucharest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Chisinau,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Cluj,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Dammam,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Katowice,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Krakow,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Kutaisi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Larnaca,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Male,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Nur-Sultan,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Samarkand,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Sofia,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Sohag,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Tashkent,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Tel Aviv,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Tirana,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Turkistan,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Vienna,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Abu Dhabi,Yerevan,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Agadir,London,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Alexandria,Abu Dhabi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Alicante,Bucharest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Alicante,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Alicante,Cluj,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Alicante,Gdansk,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Alicante,Katowice,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bologna,Krakow,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bologna,Skopje,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bologna,Sofia,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bologna,Timisoara,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bratislava,London,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Bucharest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Cluj,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Iasi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Kutaisi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Sofia,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Timisoara,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Tirana,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Varna,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Brussels,Warsaw,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Abu Dhabi,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Athens,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Barcelona,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Bari,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Basel/Mulhouse,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Billund,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Birmingham,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Bologna,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Brussels,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Castellon,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Copenhagen,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Dortmund,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Dubai,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Eindhoven,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Hamburg,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Jeddah,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Krakow,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Larnaca,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Leeds/Bradford,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Leipzig/Halle,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Liverpool,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,London,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Lyon,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Madrid,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Malaga,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Malta,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Memmingen,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Milan,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Naples,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Nuremberg,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Pisa,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bucharest,Rome,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Tirana,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Vienna,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Vilnius,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Warsaw,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Barcelona,Wroclaw,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bari,Bucharest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
Bari,Budapest,2025-03-19T07:00:04,2025-03-22T23:59:59,2025-03-19T07:00:04
