departure_from,departure_to,availability_start,availability_end,data_generated
Abu Dhabi,Krakow,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Alghero,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Alghero,Sofia,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Alicante,Belgrade,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Alicante,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Alicante,Cluj,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Alicante,Katowice,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Amman,Milan,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Ancona,Tirana,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Antalya,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Antalya,London,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Athens,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Athens,Tel Aviv,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bacau,Rome,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Baku,Rome,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Banja Luka,Basel/Mulhouse,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Budapest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Cluj,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Iasi,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Milan,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Rome,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Tirana,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Venice,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Vienna,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Vilnius,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Barcelona,Wroclaw,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Budapest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Cluj,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Craiova,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Sofia,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Timisoara,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Tirana,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bari,Warsaw,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Basel/Mulhouse,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Basel/Mulhouse,Iasi,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Basel/Mulhouse,Krakow,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Basel/Mulhouse,Sibiu,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Basel/Mulhouse,Warsaw,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Basel/Mulhouse,Wroclaw,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Barcelona,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Basel/Mulhouse,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Eindhoven,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Friedrichshafen,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Gothenburg,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,London,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Malta,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Memmingen,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Milan,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Belgrade,Nice,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Berlin,Belgrade,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Berlin,Budapest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Berlin,Varna,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bilbao,Budapest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bilbao,Vienna,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Billund,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Billund,Gdansk,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Billund,Vilnius,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Birmingham,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Birmingham,Rome,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bologna,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bologna,Craiova,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bologna,Skopje,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bologna,Timisoara,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bologna,Warsaw,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Brussels,Budapest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Brussels,Chisinau,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Brussels,Craiova,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Brussels,Iasi,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Brussels,Sofia,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Brussels,Varna,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Alghero,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Antalya,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Athens,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Bari,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Basel/Mulhouse,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Billund,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Birmingham,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Bologna,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Brussels,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Budapest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Catania,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Chisinau,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Eindhoven,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Gran Canaria,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Hamburg,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Heraklion,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Larnaca,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Lisbon,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Liverpool,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,London,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Lyon,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Malaga,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Malmo,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Memmingen,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Milan,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Naples,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Nice,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Nuremberg,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Paris,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Rome,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Salerno,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Stockholm,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Stuttgart,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Tel Aviv,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Valencia,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Venice,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Warsaw,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Bucharest,Wroclaw,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Alicante,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Antalya,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Athens,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Bari,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Basel/Mulhouse,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Bilbao,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Birmingham,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Brussels,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Bucharest,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Copenhagen,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Dortmund,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Eindhoven,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
Budapest,Gdansk,2025-10-02T07:00:02,2025-10-05T23:59:59,2025-10-02T07:00:02
