departure_from,departure_to,availability_start,availability_end,data_generated
Aberdeen,Gdansk,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alghero,Bucharest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alghero,Budapest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alghero,Skopje,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alghero,Sofia,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alghero,Tirana,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alghero,Warsaw,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alicante,London,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Alicante,Rome,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Ankara,Budapest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Antalya,Bucharest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Antalya,Budapest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Antalya,London,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Bucharest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Budapest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Craiova,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Gdansk,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Kutaisi,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Tel Aviv,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Venice,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Athens,Warsaw,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Bacau,Rome,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Baku,Budapest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Barcelona,Craiova,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Barcelona,Iasi,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Barcelona,Kutaisi,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Barcelona,London,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Barcelona,Milan,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Barcelona,Rome,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Bari,Budapest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Bari,Craiova,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Bari,Skopje,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Bari,Warsaw,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Basel/Mulhouse,Bucharest,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Basel/Mulhouse,Chisinau,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
Basel/Mulhouse,Iasi,2026-07-24T07:00:03,2026-07-27T23:59:59,2026-07-24T07:00:03
