departure_from,departure_to,availability_start,availability_end,data_generated
Aalesund,Gdansk,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Aberdeen,Gdansk,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alghero,Belgrade,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alghero,Bucharest,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alghero,Skopje,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alghero,Sofia,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alghero,Warsaw,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alicante,Belgrade,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alicante,Budapest,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alicante,Milan,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alicante,Rome,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alicante,Venice,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Alicante,Warsaw,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Antalya,Budapest,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Antalya,Cluj,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Antalya,London,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Bratislava,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Chisinau,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Craiova,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Katowice,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Tel Aviv,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Tirana,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Varna,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Athens,Venice,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Bacau,London,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Bacau,Rome,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Baku,Budapest,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Baku,Rome,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,Belgrade,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,Kutaisi,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,Larnaca,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,London,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,Milan,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,Rome,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,Venice,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
Barcelona,Wroclaw,2026-08-04T07:00:02,2026-08-07T23:59:59,2026-08-04T07:00:02
