departure_from,departure_to,availability_start,availability_end,data_generated
Aberdeen,Gdansk,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Abu Dhabi,Budapest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Abu Dhabi,Katowice,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Abu Dhabi,Krakow,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Agadir,Katowice,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Alicante,Belgrade,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Alicante,Bucharest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Alicante,Budapest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Alicante,Katowice,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Alicante,Milan,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Alicante,Rome,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Alicante,Warsaw,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Amman,Budapest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Amman,London,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Bucharest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Budapest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Chisinau,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Craiova,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Larnaca,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,London,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Tel Aviv,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Tirana,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Venice,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Athens,Warsaw,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Bacau,London,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Bacau,Rome,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Baku,Budapest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Baku,Rome,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Banja Luka,Basel/Mulhouse,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Banja Luka,Dortmund,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Barcelona,Belgrade,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Barcelona,Bratislava,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Barcelona,Budapest,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Barcelona,Chisinau,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Barcelona,Katowice,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
Barcelona,Krakow,2025-12-09T07:00:03,2025-12-12T23:59:59,2025-12-09T07:00:03
